gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422909062,23,closer,target,143,62,50,1,1,distr1,148,86,50,3,3,distr2,166,95,50,2,2,7,14,12,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422928737,24,further,distr1,282,42,50,2,3,target,255,84,50,1,1,distr2,30,38,50,3,2,17,56,46,false
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422967754,25,closer,target,115,7,50,2,1,distr2,192,0,50,1,2,distr1,68,15,50,3,3,9,12,17,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422975038,26,equal,target,262,5,50,2,2,distr1,121,82,50,1,3,distr2,252,75,50,3,1,44,33,78,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422991288,27,equal,target,342,99,50,3,1,distr1,312,17,50,1,3,distr2,89,15,50,2,2,26,52,42,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423000177,28,equal,target,62,89,50,2,2,distr1,101,23,50,3,1,distr2,227,70,50,1,3,30,89,56,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423009994,29,equal,target,35,70,50,3,3,distr1,109,61,50,2,2,distr2,264,41,50,1,1,43,59,64,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423017264,30,further,target,54,9,50,2,2,distr1,28,27,50,1,3,distr2,281,31,50,3,1,15,39,38,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423027596,31,further,target,72,89,50,1,1,distr1,77,58,50,3,3,distr2,266,26,50,2,2,10,78,72,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423043466,32,equal,target,159,61,50,2,2,distr2,18,17,50,1,1,distr1,259,95,50,3,3,63,42,42,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423050878,33,further,target,303,58,50,1,2,distr2,175,83,50,2,1,distr1,269,99,50,3,3,18,59,60,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423059100,34,equal,target,189,36,50,2,3,distr2,50,77,50,3,1,distr1,143,53,50,1,2,31,43,32,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423107153,35,closer,target,111,73,50,2,2,distr2,111,94,50,3,1,distr1,84,51,50,1,3,11,6,15,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423113734,36,equal,target,93,74,50,1,2,distr2,275,65,50,3,1,distr1,107,5,50,2,3,33,100,39,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423135864,37,further,target,20,83,50,3,1,distr2,306,22,50,2,2,distr1,33,84,50,1,3,15,37,46,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423144782,38,equal,target,206,31,50,2,1,distr1,179,82,50,1,3,distr2,137,54,50,3,2,32,43,26,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423158451,39,closer,distr2,341,50,50,3,1,target,359,27,50,2,2,distr1,6,68,50,1,3,15,11,19,false
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423179342,40,further,target,68,37,50,3,1,distr2,233,32,50,2,3,distr1,131,42,50,1,2,16,61,52,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423198150,41,closer,target,215,14,50,3,2,distr1,170,14,50,1,1,distr2,340,1,50,2,3,17,11,17,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423213171,42,closer,target,285,27,50,2,3,distr2,243,24,50,1,2,distr1,267,64,50,3,1,16,11,16,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423250416,43,closer,target,116,98,50,3,1,distr1,95,72,50,2,2,distr2,146,96,50,1,3,8,7,11,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423263131,44,further,target,242,69,50,3,3,distr2,314,16,50,1,1,distr1,282,73,50,2,2,16,30,22,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423299848,45,closer,target,87,42,50,1,3,distr1,122,48,50,2,1,distr2,129,90,50,3,2,9,17,13,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423308972,46,closer,target,91,36,50,2,1,distr1,67,40,50,1,3,distr2,53,62,50,3,2,9,19,11,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423320172,47,equal,target,154,39,50,3,3,distr2,247,58,50,1,2,distr1,45,31,50,2,1,26,56,63,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423352175,48,closer,target,116,43,50,1,1,distr1,118,78,50,3,3,distr2,83,43,50,2,2,12,9,15,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423365920,49,further,target,125,31,50,3,3,distr2,199,55,50,2,1,distr1,168,54,50,1,2,16,41,28,true
5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423376872,50,further,target,245,94,50,2,1,distr2,211,91,50,3,2,distr1,279,45,50,1,3,18,28,28,true
7226-ccc3b8d4-37a4-4334-9095-74260418e8c1,1501443447671,1,equal,distr2,185,97,50,1,1,target,330,25,50,3,2,distr1,124,1,50,2,3,25,65,33,false
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528300402,1,closer,target,76,51,50,3,3,distr1,89,47,50,2,1,distr2,91,37,50,1,2,5,8,5,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528322503,2,equal,target,84,28,50,1,2,distr2,292,83,50,3,3,distr1,199,25,50,2,1,33,76,26,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528435964,3,equal,target,298,35,50,3,1,distr2,178,1,50,1,2,distr1,22,66,50,2,3,42,23,28,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528489161,4,closer,distr1,115,58,50,1,2,target,119,31,50,2,3,distr2,161,54,50,3,1,12,14,17,false
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528596404,5,equal,target,89,94,50,3,2,distr1,279,45,50,2,1,distr2,121,6,50,1,3,97,37,36,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528632577,6,closer,target,116,49,50,2,3,distr2,122,24,50,1,1,distr1,160,40,50,3,2,17,12,11,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528698257,7,further,target,90,17,50,3,2,distr2,21,29,50,1,3,distr1,127,35,50,2,1,12,29,40,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528791387,8,equal,target,285,12,50,1,3,distr2,120,10,50,2,2,distr1,196,72,50,3,1,39,30,31,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528840959,9,closer,target,159,64,50,2,3,distr2,134,69,50,3,1,distr1,122,92,50,1,2,19,12,9,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528886559,10,further,target,138,29,50,1,2,distr2,234,45,50,3,1,distr1,105,50,50,2,3,14,51,65,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528929769,11,further,target,82,78,50,2,1,distr1,81,30,50,1,3,distr2,253,36,50,3,2,19,85,66,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528965763,12,closer,target,284,61,50,1,3,distr2,273,17,50,2,2,distr1,258,30,50,3,1,13,18,10,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529048563,13,closer,target,108,38,50,2,3,distr2,152,62,50,1,1,distr1,104,92,50,3,2,18,12,17,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529139188,14,equal,target,174,14,50,2,3,distr2,24,24,50,1,2,distr1,77,62,50,3,1,32,29,37,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529237103,15,further,target,164,20,50,2,3,distr1,142,2,50,1,1,distr2,147,67,50,3,2,15,23,31,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529259103,16,further,target,49,89,50,2,2,distr1,41,89,50,3,1,distr2,183,60,50,1,3,11,43,45,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529284164,17,closer,target,136,69,50,1,2,distr1,91,37,50,3,3,distr2,79,72,50,2,1,13,14,14,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529333172,18,equal,target,60,24,50,3,2,distr2,153,47,50,2,1,distr1,298,11,50,1,3,40,21,42,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529358618,19,equal,target,312,20,50,1,2,distr2,164,27,50,2,3,distr1,130,73,50,3,1,73,39,25,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529470896,20,further,distr1,90,1,50,2,3,target,347,7,50,3,1,distr2,48,52,50,1,2,12,34,28,false
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529503281,21,closer,target,236,33,50,1,2,distr1,226,99,50,3,1,distr2,264,81,50,2,3,13,16,9,true
7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529535433,22,closer,target,243,96,50,1,1,distr2,285,93,50,2,3,distr1,262,87,50,3,2,5,19,15,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797324169,1,further,target,87,49,50,1,1,distr2,333,26,50,2,2,distr1,76,39,50,3,3,6,62,56,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797371687,2,equal,target,253,39,50,3,1,distr1,173,87,50,2,3,distr2,124,73,50,1,2,58,66,25,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797410110,3,further,target,107,45,50,1,1,distr2,0,91,50,3,3,distr1,118,65,50,2,2,7,72,80,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797515789,4,closer,target,104,11,50,3,2,distr1,66,33,50,2,1,distr2,145,22,50,1,3,16,9,19,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797539215,5,closer,distr2,206,9,50,2,3,target,227,31,50,3,1,distr1,198,38,50,1,2,19,15,12,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797551703,6,equal,target,102,28,50,2,1,distr2,266,71,50,3,3,distr1,11,2,50,1,2,26,58,35,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797612369,7,further,target,236,9,50,1,3,distr1,213,10,50,3,2,distr2,2,51,50,2,1,7,30,33,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797638250,8,closer,target,269,54,50,3,3,distr1,227,47,50,2,1,distr2,283,48,50,1,2,15,7,19,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797651668,9,further,target,267,51,50,2,2,distr2,324,3,50,1,1,distr1,255,96,50,3,3,11,30,37,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797692669,10,further,target,297,46,50,1,3,distr2,10,37,50,2,1,distr1,284,30,50,3,2,7,31,29,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797717982,11,further,target,167,63,50,1,2,distr2,288,78,50,3,3,distr1,166,27,50,2,1,13,55,42,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797748924,12,equal,target,202,9,50,1,1,distr1,352,46,50,3,2,distr2,110,23,50,2,3,32,26,57,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797771454,13,equal,target,87,9,50,3,3,distr2,212,34,50,1,1,distr1,299,11,50,2,2,33,30,23,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797792444,14,equal,target,13,92,50,1,3,distr2,126,4,50,2,1,distr1,263,55,50,3,2,48,38,37,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797809788,15,further,target,168,23,50,1,2,distr1,61,16,50,3,3,distr2,359,20,50,2,1,19,43,32,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797834924,16,further,distr1,325,32,50,1,3,distr2,111,77,50,2,1,target,266,13,50,3,2,15,51,81,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797875108,17,closer,target,157,54,50,1,2,distr1,130,86,50,2,3,distr2,146,54,50,3,1,18,5,14,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797892971,18,equal,target,347,32,50,2,1,distr1,129,5,50,1,2,distr2,240,84,50,3,3,36,35,43,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797908076,19,further,target,89,84,50,2,3,distr2,311,57,50,1,1,distr1,75,95,50,3,2,8,95,92,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797944515,20,closer,target,56,36,50,1,2,distr1,43,23,50,3,3,distr2,72,25,50,2,1,12,8,12,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797956060,21,equal,target,92,92,50,3,1,distr2,336,52,50,2,3,distr1,245,25,50,1,2,66,87,26,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798018716,22,closer,target,149,21,50,2,1,distr1,130,23,50,1,3,distr2,169,19,50,3,2,6,7,13,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798033818,23,further,target,308,63,50,2,2,distr2,56,91,50,3,3,distr1,329,20,50,1,1,18,83,61,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798045322,24,further,target,278,47,50,2,1,distr2,90,58,50,3,2,distr1,265,80,50,1,3,11,88,98,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798084602,25,closer,target,23,84,50,3,1,distr1,31,44,50,1,2,distr2,27,79,50,2,3,14,5,11,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798098154,26,equal,target,261,93,50,3,3,distr2,319,27,50,1,2,distr1,80,13,50,2,1,63,27,43,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798110866,27,further,target,150,42,50,2,1,distr1,144,23,50,1,2,distr2,264,23,50,3,3,9,45,39,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798125919,28,closer,target,61,22,50,2,1,distr1,87,27,50,3,2,distr2,53,49,50,1,3,8,12,16,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798144378,29,closer,target,222,13,50,3,3,distr2,347,13,50,2,1,distr1,306,2,50,1,2,10,18,11,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798165978,30,equal,target,210,42,50,1,3,distr2,314,94,50,3,1,distr1,245,91,50,2,2,27,42,32,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798180160,31,equal,target,104,81,50,1,3,distr2,359,85,50,3,1,distr1,63,11,50,2,2,31,82,40,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798212921,32,closer,distr1,145,64,50,1,2,distr2,148,24,50,2,3,target,146,31,50,3,1,13,5,17,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798240833,33,further,target,355,4,50,3,1,distr2,207,91,50,1,2,distr1,15,14,50,2,3,8,28,34,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798255561,34,equal,target,111,24,50,2,1,distr2,57,56,50,1,3,distr1,276,48,50,3,2,51,23,77,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798294297,35,closer,target,342,77,50,3,3,distr2,356,42,50,2,1,distr1,324,65,50,1,2,14,9,18,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798306898,36,equal,target,90,66,50,1,2,distr1,187,75,50,2,3,distr2,340,4,50,3,1,41,43,45,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798325908,37,equal,target,193,36,50,2,2,distr1,117,30,50,3,1,distr2,220,67,50,1,3,32,24,55,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798337337,38,closer,target,38,12,50,2,2,distr1,22,44,50,1,3,distr2,10,30,50,3,1,17,19,10,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798357252,39,equal,target,14,25,50,2,2,distr2,237,14,50,1,3,distr1,153,27,50,3,1,39,25,32,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798373284,40,further,target,24,10,50,2,2,distr2,28,73,50,1,1,distr1,348,3,50,3,3,7,23,28,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798404576,41,closer,distr1,127,42,50,2,2,distr2,132,27,50,1,3,target,95,26,50,3,1,10,7,8,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798420048,42,equal,target,42,25,50,2,3,distr2,189,67,50,1,2,distr1,271,26,50,3,1,43,36,42,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798438624,43,further,target,81,50,50,1,1,distr1,140,26,50,3,3,distr2,47,72,50,2,2,18,21,32,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798471180,44,closer,distr2,295,56,50,2,1,target,285,89,50,1,2,distr1,255,29,50,3,3,18,7,16,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798485384,45,closer,target,222,18,50,1,1,distr1,275,2,50,2,2,distr2,38,5,50,3,3,12,19,7,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798520947,46,further,distr1,155,25,50,2,2,target,171,69,50,1,1,distr2,235,73,50,3,3,16,61,50,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798544776,47,closer,distr2,192,33,50,2,2,distr1,183,80,50,1,1,target,187,90,50,3,3,5,18,19,false
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798563092,48,further,target,90,44,50,1,3,distr2,222,17,50,3,1,distr1,154,63,50,2,2,15,46,41,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798576448,49,equal,target,78,4,50,1,1,distr2,25,49,50,2,2,distr1,182,46,50,3,3,24,24,43,true
4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798600975,50,closer,target,289,42,50,2,3,distr1,254,37,50,3,1,distr2,231,22,50,1,2,13,19,11,true
5465-9799631c-c1a7-4b17-8944-307f2bf89df2,1501844312736,1,closer,target,137,53,50,2,2,distr1,153,85,50,1,1,distr2,87,75,50,3,3,10,15,15,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069507105,1,closer,target,226,83,50,1,1,distr1,226,39,50,2,2,distr2,262,56,50,3,3,11,10,16,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069536351,2,further,target,29,23,50,3,1,distr1,42,51,50,1,3,distr2,195,23,50,2,2,16,29,37,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069601632,3,closer,target,345,74,50,1,3,distr2,339,28,50,2,1,distr1,330,88,50,3,2,11,15,14,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069635673,4,closer,target,135,16,50,1,3,distr2,150,50,50,2,2,distr1,82,31,50,3,1,14,15,15,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069666591,5,equal,target,286,62,50,1,2,distr1,347,22,50,3,3,distr2,217,88,50,2,1,25,24,32,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069675646,6,further,target,131,87,50,2,2,distr1,73,82,50,1,1,distr2,17,56,50,3,3,15,67,55,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069689830,7,equal,target,94,23,50,1,1,distr1,226,70,50,2,3,distr2,127,90,50,3,2,56,25,74,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069704435,8,closer,target,263,84,50,1,1,distr1,226,94,50,2,2,distr2,223,63,50,3,3,9,17,9,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069718288,9,further,target,164,2,50,3,3,distr2,59,73,50,1,2,distr1,76,16,50,2,1,16,38,27,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069746088,10,further,target,126,67,50,1,3,distr1,100,77,50,3,2,distr2,334,71,50,2,1,6,91,90,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069759082,11,further,target,59,13,50,1,2,distr2,231,87,50,3,3,distr1,86,35,50,2,1,15,58,67,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069787102,12,further,target,44,13,50,3,1,distr2,175,53,50,1,3,distr1,12,12,50,2,2,15,28,40,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069804642,13,equal,target,47,32,50,1,2,distr1,129,34,50,3,1,distr2,0,27,50,2,3,23,33,54,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069819112,14,closer,target,139,28,50,1,1,distr1,168,32,50,3,2,distr2,105,11,50,2,3,11,11,14,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069864422,15,further,distr1,283,75,50,3,3,distr2,92,99,50,2,2,target,287,53,50,1,1,5,101,107,false
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069893450,16,further,target,102,99,50,3,3,distr1,130,45,50,1,2,distr2,239,99,50,2,1,19,84,68,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069928827,17,equal,target,325,8,50,3,2,distr2,127,24,50,2,1,distr1,255,35,50,1,3,23,39,48,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069949581,18,equal,target,25,31,50,2,1,distr1,248,48,50,3,3,distr2,157,90,50,1,2,45,49,67,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502069967354,19,further,target,301,98,50,2,3,distr1,288,64,50,3,1,distr2,65,39,50,1,2,14,78,77,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070028579,20,closer,target,146,71,50,1,2,distr2,95,89,50,3,3,distr1,103,42,50,2,1,11,13,16,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070039433,21,closer,target,117,72,50,1,3,distr1,90,74,50,3,2,distr2,116,48,50,2,1,6,9,11,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070053832,22,equal,target,150,76,50,1,1,distr2,280,18,50,2,2,distr1,354,52,50,3,3,79,51,25,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070062595,23,further,target,230,23,50,2,2,distr2,36,21,50,1,3,distr1,214,30,50,3,1,8,34,32,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070100036,24,closer,target,168,23,50,1,1,distr1,151,10,50,3,2,distr2,98,9,50,2,3,9,13,6,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070126059,25,closer,target,227,98,50,1,3,distr2,254,80,50,3,1,distr1,266,58,50,2,2,10,6,7,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070139887,26,closer,target,280,88,50,2,2,distr2,267,86,50,3,3,distr1,251,79,50,1,1,14,8,6,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070156629,27,equal,target,68,50,50,3,1,distr1,326,23,50,2,2,distr2,221,24,50,1,3,59,55,23,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070166214,28,further,target,157,61,50,1,2,distr2,272,39,50,3,3,distr1,133,20,50,2,1,16,55,45,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070192035,29,further,target,260,10,50,1,3,distr1,226,15,50,3,2,distr2,252,87,50,2,1,7,30,26,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070216424,30,further,target,21,66,50,3,3,distr2,138,7,50,2,1,distr1,17,78,50,1,2,5,34,38,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070237157,31,closer,distr1,146,93,50,3,1,target,92,81,50,1,2,distr2,111,54,50,2,3,10,9,12,false
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070251455,32,further,target,231,83,50,1,3,distr2,142,15,50,2,2,distr1,220,49,50,3,1,16,47,37,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070273619,33,further,target,170,46,50,3,3,distr2,299,75,50,2,1,distr1,185,60,50,1,2,12,47,48,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070293683,34,equal,target,172,16,50,3,1,distr1,87,87,50,1,2,distr2,291,82,50,2,3,36,31,103,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070305236,35,further,target,98,37,50,2,3,distr1,65,22,50,3,1,distr2,275,33,50,1,2,12,71,56,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070327698,36,closer,target,99,28,50,3,3,distr1,124,50,50,1,1,distr2,127,38,50,2,2,11,7,6,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070342419,37,equal,target,186,4,50,3,1,distr1,344,41,50,2,3,distr2,3,91,50,1,2,22,35,23,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070356580,38,closer,target,225,87,50,2,1,distr1,256,37,50,1,3,distr2,244,25,50,3,2,12,15,7,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070374257,39,equal,target,250,81,50,1,1,distr1,122,27,50,3,2,distr2,311,17,50,2,3,60,29,54,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070400862,40,equal,target,317,96,50,2,3,distr2,251,35,50,1,1,distr1,9,96,50,3,2,36,28,46,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070430888,41,further,target,225,67,50,2,3,distr2,117,2,50,1,1,distr1,254,79,50,3,2,13,34,39,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070446988,42,equal,target,61,73,50,2,3,distr1,304,71,50,1,2,distr2,235,32,50,3,1,86,73,27,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070479508,43,closer,target,242,0,50,2,2,distr1,165,10,50,3,3,distr2,205,14,50,1,1,12,9,11,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070492743,44,equal,target,331,2,50,2,1,distr1,155,64,50,1,3,distr2,236,70,50,3,2,36,35,66,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070504318,45,closer,target,227,11,50,2,2,distr2,249,21,50,3,3,distr1,267,25,50,1,1,14,11,5,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070528120,46,closer,target,258,45,50,2,2,distr2,235,99,50,3,3,distr1,246,60,50,1,1,7,12,6,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070536047,47,equal,target,338,2,50,2,3,distr2,273,96,50,3,1,distr1,35,97,50,1,2,33,34,68,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070547850,48,equal,target,44,39,50,2,2,distr1,278,92,50,3,1,distr2,91,69,50,1,3,66,27,102,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070582530,49,closer,target,142,0,50,1,1,distr1,258,4,50,3,2,distr2,231,20,50,2,3,6,18,13,true
9288-3ab08619-cc57-4f49-8e10-7bcc5f5ed5b4,1502070597868,50,equal,target,149,77,50,2,3,distr2,233,44,50,1,1,distr1,192,99,50,3,2,43,62,42,true
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072338618,1,equal,distr2,256,96,50,3,1,distr1,125,23,50,2,2,target,315,55,50,1,3,70,25,57,false
4286-9e734173-eddb-47a8-b78f-bad48cfe5449,1502072377713,2,equal,target,187,82,50,3,1,distr2,156,68,50,2,2,distr1,27,36,50,1,3,44,29,45,true
